No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Referensi & Sumber Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Olahan Sampah,Jenis Bahaya,Detail Bahaya,Metode Pengumpulan,Standar Regulasi
12005,aerosol_5,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12006,aerosol_6,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12007,aerosol_7,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12008,aerosol_8,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12009,aerosol_9,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12010,aerosol_10,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12011,aerosol_11,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12012,aerosol_12,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12013,aerosol_13,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12014,aerosol_14,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12015,aerosol_15,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12016,aerosol_16,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12017,aerosol_17,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12018,aerosol_18,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12019,aerosol_19,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12020,aerosol_20,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12021,aerosol_21,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12022,aerosol_22,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12023,aerosol_23,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12024,aerosol_24,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12025,aerosol_25,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12026,aerosol_26,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12027,aerosol_27,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12028,aerosol_28,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12029,aerosol_29,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12030,aerosol_30,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12031,aerosol_31,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12032,aerosol_32,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12033,aerosol_33,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12034,aerosol_34,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12035,aerosol_35,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12036,aerosol_36,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12037,aerosol_37,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12038,aerosol_38,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12039,aerosol_39,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12040,aerosol_40,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12041,aerosol_41,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12042,aerosol_42,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12043,aerosol_43,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12044,aerosol_44,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12045,aerosol_45,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12046,aerosol_46,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12047,aerosol_47,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12048,aerosol_48,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12049,aerosol_49,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12050,aerosol_50,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12051,aerosol_51,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12052,aerosol_52,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12053,aerosol_53,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12054,aerosol_54,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12055,aerosol_55,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12056,aerosol_56,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12057,aerosol_57,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12058,aerosol_58,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12059,aerosol_59,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12060,aerosol_60,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12061,aerosol_61,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12062,aerosol_62,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12063,aerosol_63,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12064,aerosol_64,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
12065,aerosol_65,B3,B3,Aerosol,aerosol,Tidak,80–200 tahun,80–200 th | EPA Aerosol Can Recycling (2021); Basel Convention,Ya,Ya,Sangat Sulit,Sedang (Rp 2.000–4.000/kg),Sangat Tinggi (> Rp 5.000/kg),3.1,Bahan Baku Industri,Daur ulang logam aluminium,Kimia,Sisa gas bertekanan dan bahan mudah terbakar,Pengepul,PP No. 22 Tahun 2021 tentang Pengelolaan Limbah B3
